Plot Title:  20341218,,,,
#,Date Time,T (¼C),RH (%),RH (ice) (%)
13748,1/10/19 21:45,-32.369,43.263,62.30
13749,1/10/19 22:00,-31.772,44.023,62.67
13750,1/10/19 22:15,-31.045,44.882,63.06
13751,1/10/19 22:30,-30.479,45.8,63.61
13752,1/10/19 22:45,-29.995,46.598,64.09
13753,1/10/19 23:00,-29.52,47.341,64.53
13754,1/10/19 23:15,-29.121,47.938,64.87
13755,1/10/19 23:30,-28.792,48.471,65.19
13756,1/10/19 23:45,-28.469,48.869,65.37
13757,1/11/19 0:00,-28.149,49.239,65.54
13758,1/11/19 0:15,-27.153,49.658,65.31
13759,1/11/19 0:30,-24.765,50.694,64.79
13760,1/11/19 0:45,-22.168,52.692,65.10
13761,1/11/19 1:00,-19.793,54.613,65.48
13762,1/11/19 1:15,-18.877,55.438,65.71
13763,1/11/19 1:30,-19.746,52.445,63.28
13764,1/11/19 1:45,-20.356,48.944,60.18
13765,1/11/19 2:00,-20.69,46.814,58.26
13766,1/11/19 2:15,-20.262,45.558,56.73
13767,1/11/19 2:30,-19.515,44.927,55.61
13768,1/11/19 2:45,-17.683,45.484,54.98
13769,1/11/19 3:00,-16.492,45.928,54.65
13770,1/11/19 3:15,-15.791,46.051,54.32
13771,1/11/19 3:30,-15.104,45.288,53.11
13772,1/11/19 3:45,-14.314,44.072,51.38
13773,1/11/19 4:00,-13.505,42.207,48.99
13774,1/11/19 4:15,-12.454,39.877,45.97
13775,1/11/19 4:30,-11.147,37.598,42.84
13776,1/11/19 4:45,-10.406,35.612,40.38
13777,1/11/19 5:00,-9.782,33.652,38.01
13778,1/11/19 5:15,-8.697,31.408,35.06
13779,1/11/19 5:30,-7.935,29.383,32.54
13780,1/11/19 5:45,-7.968,27.704,30.88
13781,1/11/19 6:00,-7.869,26.058,29.17
13782,1/11/19 6:15,-6.866,24.881,27.34
13783,1/11/19 6:30,-5.388,23.758,25.26
13784,1/11/19 6:45,-4.378,22.844,23.69
13785,1/11/19 7:00,-3.449,21.948,22.19
13786,1/11/19 7:15,-2.392,20.795,20.35
13787,1/11/19 7:30,-1.384,19.823,18.72
13788,1/11/19 7:45,-0.676,19.216,17.66
13789,1/11/19 8:00,-0.507,18.476,16.81
13790,1/11/19 8:15,0.19,17.829,15.71
13791,1/11/19 8:30,1.235,17.296,14.49
13792,1/11/19 8:45,1.643,16.725,13.66
13793,1/11/19 9:00,1.344,16.047,13.17
13794,1/11/19 9:15,0.495,15.507,13.19
13795,1/11/19 9:30,0.051,14.988,12.95
13796,1/11/19 9:45,-0.227,14.643,12.79
13797,1/11/19 10:00,-0.789,14.284,12.80
13798,1/11/19 10:15,-1.986,14.027,13.32
13799,1/11/19 10:30,-3.627,13.849,14.21
13800,1/11/19 10:45,-5.574,13.591,15.21
13801,1/11/19 11:00,-5.202,13.543,14.92
13802,1/11/19 11:15,-5.449,13.564,15.11
13803,1/11/19 11:30,-6.357,13.553,15.69
13804,1/11/19 11:45,-7.543,13.529,16.43
13805,1/11/19 12:00,-8.53,13.449,16.99
13806,1/11/19 12:15,-9.066,13.423,17.32
13807,1/11/19 12:30,-9.989,13.443,17.94
13808,1/11/19 12:45,-10.934,13.43,18.54
13809,1/11/19 13:00,-12.013,13.41,19.22
13810,1/11/19 13:15,-12.825,13.435,19.77
13811,1/11/19 13:30,-13.239,13.479,20.08
13812,1/11/19 13:45,-13.734,13.519,20.45
13813,1/11/19 14:00,-14.667,13.601,21.13
13814,1/11/19 14:15,-15.628,13.682,21.84
13815,1/11/19 14:30,-17.553,13.713,23.12
13816,1/11/19 14:45,-19.423,13.683,24.31
13817,1/11/19 15:00,-19.331,13.877,24.44
13818,1/11/19 15:15,-19.149,14.328,24.77
13819,1/11/19 15:30,-19.469,14.72,25.37
13820,1/11/19 15:45,-19.933,14.916,25.87
13821,1/11/19 16:00,-20.883,15.053,26.63
13822,1/11/19 16:15,-21.617,15.138,27.19
13823,1/11/19 16:30,-22.269,15.165,27.64
13824,1/11/19 16:45,-22.626,15.395,28.10
13825,1/11/19 17:00,-22.32,15.661,28.17
13826,1/11/19 17:15,-22.016,16.113,28.42
13827,1/11/19 17:30,-22.32,16.406,28.91
13828,1/11/19 17:45,-22.168,16.477,28.89
13829,1/11/19 18:00,-21.028,16.729,28.40
13830,1/11/19 18:15,-20.167,17.215,28.32
13831,1/11/19 18:30,-19.24,17.582,28.09
13832,1/11/19 18:45,-18.518,17.875,27.91
13833,1/11/19 19:00,-18.032,18.092,27.81
13834,1/11/19 19:15,-17.64,18.053,27.52
13835,1/11/19 19:30,-17.901,17.725,27.36
13836,1/11/19 19:45,-19.103,16.966,27.38
13837,1/11/19 20:00,-21.028,16.169,27.84
13838,1/11/19 20:15,-23.093,15.618,28.63
13839,1/11/19 20:30,-24.598,15.287,29.28
13840,1/11/19 20:45,-25.556,15.049,29.66
13841,1/11/19 21:00,-26.253,14.95,30.01
13842,1/11/19 21:15,-27.092,14.966,30.58
13843,1/11/19 21:30,-27.584,15.553,31.48
13844,1/11/19 21:45,-27.646,16.529,32.50
13845,1/11/19 22:00,-27.46,17.699,33.55
13846,1/11/19 22:15,-27.153,18.934,34.58
13847,1/11/19 22:30,-26.789,20.17,35.58
13848,1/11/19 22:45,-26.431,21.313,36.49
13849,1/11/19 23:00,-25.441,22.499,37.04
13850,1/11/19 23:15,-24.269,23.822,37.60
13851,1/11/19 23:30,-23.303,24.89,38.04
13852,1/11/19 23:45,-22.678,25.871,38.61
13853,1/12/19 0:00,-22.473,26.458,39.07
13854,1/12/19 0:15,-22.371,26.586,39.13
13855,1/12/19 0:30,-21.966,26.86,39.14
13856,1/12/19 0:45,-21.766,27.177,39.32
13857,1/12/19 1:00,-21.37,27.63,39.52
13858,1/12/19 1:15,-20.931,28.087,39.69
13859,1/12/19 1:30,-20.309,28.382,39.58
13860,1/12/19 1:45,-19.7,28.495,39.30
13861,1/12/19 2:00,-19.377,28.584,39.18
13862,1/12/19 2:15,-19.058,28.642,39.03
13863,1/12/19 2:30,-18.518,28.781,38.82
13864,1/12/19 2:45,-16.534,29.41,38.16
13865,1/12/19 3:00,-15.305,30.066,38.01
13866,1/12/19 3:15,-16.078,29.24,37.69
13867,1/12/19 3:30,-16.87,28.05,37.02
13868,1/12/19 3:45,-17.51,27.722,37.10
13869,1/12/19 4:00,-17.857,27.904,37.51
13870,1/12/19 4:15,-18.429,28.247,38.23
13871,1/12/19 4:30,-18.697,28.765,38.92
13872,1/12/19 4:45,-18.742,29.331,39.51
13873,1/12/19 5:00,-18.877,29.918,40.19
13874,1/12/19 5:15,-18.697,30.263,40.42
13875,1/12/19 5:30,-18.742,30.617,40.80
13876,1/12/19 5:45,-18.787,30.912,41.12
13877,1/12/19 6:00,-18.697,31.278,41.43
13878,1/12/19 6:15,-18.252,31.44,41.30
13879,1/12/19 6:30,-18.252,31.44,41.30
13880,1/12/19 6:45,-17.988,31.346,41.04
13881,1/12/19 7:00,-17.901,31.234,40.87
13882,1/12/19 7:15,-17.553,30.969,40.38
13883,1/12/19 7:30,-17.727,30.623,40.15
13884,1/12/19 7:45,-17.988,30.269,39.96
13885,1/12/19 8:00,-18.164,29.953,39.76
13886,1/12/19 8:15,-18.607,29.613,39.71
13887,1/12/19 8:30,-15.224,29.528,37.42
13888,1/12/19 8:45,-18.208,29.649,39.48
13889,1/12/19 9:00,-19.839,29.082,39.98
13890,1/12/19 9:15,-20.931,28.984,40.59
13891,1/12/19 9:30,-21.716,29.151,41.27
13892,1/12/19 9:45,-22.422,29.502,42.08
13893,1/12/19 10:00,-23.093,29.825,42.84
13894,1/12/19 10:15,-23.674,30.183,43.57
13895,1/12/19 10:30,-24.269,30.539,44.31
13896,1/12/19 10:45,-24.988,30.822,45.06
13897,1/12/19 11:00,-25.556,31.147,45.76
13898,1/12/19 11:15,-26.077,31.533,46.48
13899,1/12/19 11:30,-26.49,31.927,47.15
13900,1/12/19 11:45,-27.153,32.18,47.83
13901,1/12/19 12:00,-27.584,32.512,48.44
13902,1/12/19 12:15,-28.086,32.921,49.18
13903,1/12/19 12:30,-28.727,33.199,49.87
13904,1/12/19 12:45,-29.386,33.474,50.57
13905,1/12/19 13:00,-29.79,33.888,51.25
13906,1/12/19 13:15,-30.063,34.371,51.91
13907,1/12/19 13:30,-30.27,34.972,52.65
13908,1/12/19 13:45,-30.76,35.851,53.85
13909,1/12/19 14:00,-31.188,36.617,54.89
13910,1/12/19 14:15,-31.551,37.359,55.87
13911,1/12/19 14:30,-32.069,37.912,56.76
13912,1/12/19 14:45,-32.674,38.34,57.58
13913,1/12/19 15:00,-33.218,38.551,58.14
13914,1/12/19 15:15,-33.774,38.925,58.88
13915,1/12/19 15:30,-34.098,39.436,59.60
13916,1/12/19 15:45,-34.51,39.96,60.39
13917,1/12/19 16:00,-34.677,40.54,61.08
13918,1/12/19 16:15,-34.593,41.231,61.72
13919,1/12/19 16:30,-34.427,41.878,62.26
13920,1/12/19 16:45,-34.345,42.647,62.97
13921,1/12/19 17:00,-34.18,43.372,63.59
13922,1/12/19 17:15,-34.017,44.014,64.13
13923,1/12/19 17:30,-34.017,44.606,64.72
13924,1/12/19 17:45,-33.936,45.18,65.24
13925,1/12/19 18:00,-33.774,45.712,65.67
13926,1/12/19 18:15,-33.454,46.212,65.96
13927,1/12/19 18:30,-33.375,46.703,66.40
13928,1/12/19 18:45,-33.296,47.141,66.78
13929,1/12/19 19:00,-32.983,47.586,67.02
13930,1/12/19 19:15,-32.674,48.084,67.32
13931,1/12/19 19:30,-32.445,48.569,67.66
13932,1/12/19 19:45,-31.772,48.989,67.64
13933,1/12/19 20:00,-30.973,49.455,67.59
13934,1/12/19 20:15,-30.201,50.051,67.68
13935,1/12/19 20:30,-29.79,50.619,67.98
13936,1/12/19 20:45,-29.32,50.957,68.02
13937,1/12/19 21:00,-28.727,51.182,67.85
13938,1/12/19 21:15,-28.404,51.365,67.83
13939,1/12/19 21:30,-28.213,51.316,67.65
13940,1/12/19 21:45,-27.959,51.169,67.34
13941,1/12/19 22:00,-27.275,50.981,66.71
13942,1/12/19 22:15,-26.609,51.057,66.35
13943,1/12/19 22:30,-25.96,50.969,65.84
13944,1/12/19 22:45,-25.327,50.662,65.12
13945,1/12/19 23:00,-24.051,50.206,63.84
13946,1/12/19 23:15,-23.356,51.045,64.23
13947,1/12/19 23:30,-22.678,52.233,64.97
13948,1/12/19 23:45,-21.916,53.731,65.98
13949,1/13/19 0:00,-20.98,55.121,66.76
13950,1/13/19 0:15,-20.026,56.219,67.24
13951,1/13/19 0:30,-19.331,57.247,67.81
13952,1/13/19 0:45,-18.607,58.067,68.16
13953,1/13/19 1:00,-17.857,58.705,68.31
13954,1/13/19 1:15,-16.955,58.995,68.02
13955,1/13/19 1:30,-16.202,58.965,67.50
13956,1/13/19 1:45,-15.587,58.639,66.77
13957,1/13/19 2:00,-14.786,57.827,65.44
13958,1/13/19 2:15,-14.081,56.69,63.84
13959,1/13/19 2:30,-13.543,55.404,62.21
13960,1/13/19 2:45,-13.05,53.959,60.44
13961,1/13/19 3:00,-13.013,52.235,58.69
13962,1/13/19 3:15,-12.306,50.399,56.40
13963,1/13/19 3:30,-11.541,48.69,54.19
13964,1/13/19 3:45,-11.218,46.123,51.41
13965,1/13/19 4:00,-11.076,42.918,48.12
13966,1/13/19 4:15,-10.792,40.367,45.38
13967,1/13/19 4:30,-10.023,38.17,42.68
13968,1/13/19 4:45,-9.919,36.235,40.68
13969,1/13/19 5:00,-9.747,34.504,38.84
13970,1/13/19 5:15,-9.168,32.922,36.88
13971,1/13/19 5:30,-8.73,31.16,34.83
13972,1/13/19 5:45,-8.231,30.067,33.42
13973,1/13/19 6:00,-8.033,28.971,32.19
13974,1/13/19 6:15,-7.413,27.906,30.72
13975,1/13/19 6:30,-6.77,26.804,29.20
13976,1/13/19 6:45,-6.294,25.869,27.96
13977,1/13/19 7:00,-5.729,24.841,26.56
13978,1/13/19 7:15,-4.926,23.855,25.06
13979,1/13/19 7:30,-4.348,22.878,23.70
13980,1/13/19 7:45,-3.627,21.743,22.10
13981,1/13/19 8:00,-2.947,21.146,21.06
13982,1/13/19 8:15,-2.508,20.465,20.10
13983,1/13/19 8:30,-2.392,19.663,19.22
13984,1/13/19 8:45,-2.189,18.929,18.35
13985,1/13/19 9:00,-2.218,18.211,17.65
13986,1/13/19 9:15,-2.859,17.653,17.51
13987,1/13/19 9:30,-3.627,17.316,17.67
13988,1/13/19 9:45,-3.687,16.824,17.22
13989,1/13/19 10:00,-3.747,16.495,16.93
13990,1/13/19 10:15,-4.287,16.139,16.93
13991,1/13/19 10:30,-5.141,15.768,17.11
13992,1/13/19 10:45,-6.073,15.523,17.47
13993,1/13/19 11:00,-6.77,15.356,17.76
13994,1/13/19 11:15,-7.608,15.183,18.13
13995,1/13/19 11:30,-8.066,15.094,18.34
13996,1/13/19 11:45,-8.497,15.071,18.59
13997,1/13/19 12:00,-9.066,15.106,19.00
13998,1/13/19 12:15,-10.371,15.006,19.75
13999,1/13/19 12:30,-12.049,15.079,20.91
14000,1/13/19 12:45,-12.714,15.108,21.37
14001,1/13/19 13:00,-13.965,15.106,22.18
14002,1/13/19 13:15,-14.12,15.225,22.40
14003,1/13/19 13:30,-15.064,15.365,23.16
14004,1/13/19 13:45,-16.16,15.465,23.97
14005,1/13/19 14:00,-18.076,15.518,25.27
14006,1/13/19 14:15,-19.793,15.299,26.16
14007,1/13/19 14:30,-20.451,15.264,26.56
14008,1/13/19 14:45,-20.404,15.642,26.90
14009,1/13/19 15:00,-20.214,16.152,27.29
14010,1/13/19 15:15,-20.073,16.722,27.77
14011,1/13/19 15:30,-20.167,17.215,28.32
14012,1/13/19 15:45,-20.262,17.645,28.82
14013,1/13/19 16:00,-20.451,17.758,29.05
14014,1/13/19 16:15,-20.738,17.802,29.28
14015,1/13/19 16:30,-21.125,17.779,29.51
14016,1/13/19 16:45,-21.125,17.965,29.70
14017,1/13/19 17:00,-21.077,18.154,29.85
14018,1/13/19 17:15,-20.931,18.348,29.95
14019,1/13/19 17:30,-20.738,18.484,29.96
14020,1/13/19 17:45,-20.69,18.487,29.94
14021,1/13/19 18:00,-20.642,18.428,29.85
14022,1/13/19 18:15,-20.451,18.502,29.80
14023,1/13/19 18:30,-20.262,18.545,29.72
14024,1/13/19 18:45,-20.356,18.446,29.68
14025,1/13/19 19:00,-20.451,18.254,29.55
14026,1/13/19 19:15,-20.69,18.022,29.47
14027,1/13/19 19:30,-21.419,17.575,29.50
14028,1/13/19 19:45,-22.269,17.215,29.69
14029,1/13/19 20:00,-23.145,16.946,29.99
14030,1/13/19 20:15,-23.462,16.804,30.05
14031,1/13/19 20:30,-23.728,16.758,30.18
14032,1/13/19 20:45,-23.781,16.847,30.30
14033,1/13/19 21:00,-23.835,17.183,30.68
14034,1/13/19 21:15,-24.323,17.523,31.33
14035,1/13/19 21:30,-24.433,18.008,31.89
14036,1/13/19 21:45,-24.378,18.563,32.41
14037,1/13/19 22:00,-23.943,19.173,32.74
14038,1/13/19 22:15,-23.462,19.846,33.10
14039,1/13/19 22:30,-23.041,20.486,33.46
14040,1/13/19 22:45,-22.626,21.186,33.89
14041,1/13/19 23:00,-22.117,22.045,34.42
14042,1/13/19 23:15,-21.272,22.99,34.82
14043,1/13/19 23:30,-20.356,23.911,35.14
14044,1/13/19 23:45,-19.7,25.025,35.83
14045,1/14/19 0:00,-18.877,25.972,36.24
14046,1/14/19 0:15,-18.032,26.8,36.52
14047,1/14/19 0:30,-17.04,27.399,36.48
14048,1/14/19 0:45,-16.202,27.683,36.21
14049,1/14/19 1:00,-15.506,27.712,35.79
14050,1/14/19 1:15,-14.984,27.452,35.19
14051,1/14/19 1:30,-14.628,26.931,34.44
14052,1/14/19 1:45,-14.314,26.283,33.59
14053,1/14/19 2:00,-14.159,25.711,32.91
14054,1/14/19 2:15,-13.965,25.265,32.34
14055,1/14/19 2:30,-13.811,24.937,31.91
14056,1/14/19 2:45,-13.505,24.683,31.46
14057,1/14/19 3:00,-13.088,24.56,31.07
14058,1/14/19 3:15,-12.528,24.324,30.47
14059,1/14/19 3:30,-12.233,24.035,29.99
14060,1/14/19 3:45,-11.65,23.642,29.21
14061,1/14/19 4:00,-10.686,23.463,28.41
14062,1/14/19 4:15,-10.023,23.073,27.59
14063,1/14/19 4:30,-8.999,22.643,26.49
14064,1/14/19 4:45,-8.331,22.058,25.47
14065,1/14/19 5:00,-7.413,21.423,24.24
14066,1/14/19 5:15,-6.866,20.886,23.35
14067,1/14/19 5:30,-6.325,20.122,22.23
14068,1/14/19 5:45,-6.357,19.575,21.71
14069,1/14/19 6:00,-6.325,19.16,21.27
14070,1/14/19 6:15,-5.948,18.958,20.82
14071,1/14/19 6:30,-5.449,18.763,20.30
14072,1/14/19 6:45,-5.049,18.465,19.75
14073,1/14/19 7:00,-4.287,18.154,18.94
14074,1/14/19 7:15,-3.687,17.865,18.26
14075,1/14/19 7:30,-2.918,17.617,17.51
14076,1/14/19 7:45,-2.247,17.296,16.76
14077,1/14/19 8:00,-1.584,17.072,16.10
14078,1/14/19 8:15,-1.242,16.764,15.57
14079,1/14/19 8:30,-1.356,16.364,15.25
14080,1/14/19 8:45,-1.356,16.035,14.92
14081,1/14/19 9:00,-1.413,15.638,14.56
14082,1/14/19 9:15,-1.413,15.309,14.23
14083,1/14/19 9:30,-1.641,15.034,14.10
14084,1/14/19 9:45,-2.742,14.78,14.56
14085,1/14/19 10:00,-3.807,14.431,14.91
14086,1/14/19 10:15,-4.834,14.216,15.36
14087,1/14/19 10:30,-5.698,14.075,15.78
14088,1/14/19 10:45,-6.738,13.926,16.31
14089,1/14/19 11:00,-7.608,13.819,16.76
14090,1/14/19 11:15,-9.066,13.618,17.51
14091,1/14/19 11:30,-9.816,13.614,17.99
14092,1/14/19 11:45,-10.757,13.665,18.66
14093,1/14/19 12:00,-11.65,13.686,19.26
14094,1/14/19 12:15,-12.306,13.718,19.72
14095,1/14/19 12:30,-13.505,13.787,20.57
14096,1/14/19 12:45,-14.314,13.811,21.12
14097,1/14/19 13:00,-15.385,13.885,21.89
14098,1/14/19 13:15,-16.284,13.967,22.55
14099,1/14/19 13:30,-17.125,14.084,23.22
14100,1/14/19 13:45,-17.988,14.23,23.92
14101,1/14/19 14:00,-18.922,14.371,24.67
14102,1/14/19 14:15,-19.793,14.546,25.41
14103,1/14/19 14:30,-20.356,14.705,25.94
14104,1/14/19 14:45,-20.931,14.925,26.53
14105,1/14/19 15:00,-21.419,15.024,26.95
14106,1/14/19 15:15,-21.766,15.317,27.46
14107,1/14/19 15:30,-22.016,15.615,27.93
14108,1/14/19 15:45,-22.218,15.946,28.39
14109,1/14/19 16:00,-22.473,16.335,28.94
14110,1/14/19 16:15,-22.626,16.636,29.34
14111,1/14/19 16:30,-22.833,16.872,29.71
14112,1/14/19 16:45,-23.041,17.014,29.99
14113,1/14/19 17:00,-23.041,17.231,30.21
14114,1/14/19 17:15,-22.218,17.589,30.03
14115,1/14/19 17:30,-22.168,17.963,30.37
14116,1/14/19 17:45,-22.016,18.034,30.34
14117,1/14/19 18:00,-21.272,18.327,30.15
14118,1/14/19 18:15,-20.642,18.552,29.97
14119,1/14/19 18:30,-20.547,18.558,29.91
14120,1/14/19 18:45,-20.547,18.496,29.85
14121,1/14/19 19:00,-20.451,18.688,29.98
14122,1/14/19 19:15,-20.931,18.596,30.20
14123,1/14/19 19:30,-22.117,18.275,30.65
14124,1/14/19 19:45,-23.198,17.9,30.98
14125,1/14/19 20:00,-23.835,17.768,31.26
14126,1/14/19 20:15,-23.997,17.851,31.45
14127,1/14/19 20:30,-24.16,18.148,31.85
14128,1/14/19 20:45,-24.488,18.495,32.41
14129,1/14/19 21:00,-24.876,18.837,33.01
14130,1/14/19 21:15,-24.988,19.196,33.44
14131,1/14/19 21:30,-24.876,19.631,33.80
14132,1/14/19 21:45,-24.876,20.148,34.32
14133,1/14/19 22:00,-24.654,20.741,34.77
14134,1/14/19 22:15,-24.214,21.439,35.18
14135,1/14/19 22:30,-23.515,22.308,35.59
14136,1/14/19 22:45,-22.269,23.28,35.75
14137,1/14/19 23:00,-20.931,24.534,36.14
14138,1/14/19 23:15,-20.404,25.907,37.17
14139,1/14/19 23:30,-19.423,26.834,37.46
14140,1/14/19 23:45,-18.607,27.568,37.66
14141,1/15/19 0:00,-17.683,27.889,37.38
14142,1/15/19 0:15,-17.467,28.814,38.17
14143,1/15/19 0:30,-17.04,29.334,38.41
14144,1/15/19 0:45,-16.367,29.757,38.40
14145,1/15/19 1:00,-15.791,30.353,38.62
14146,1/15/19 1:15,-15.709,31.444,39.65
14147,1/15/19 1:30,-15.628,32.231,40.39
14148,1/15/19 1:45,-15.224,32.81,40.71
14149,1/15/19 2:00,-15.064,33.065,40.86
14150,1/15/19 2:15,-15.144,32.608,40.45
14151,1/15/19 2:30,-15.184,32.515,40.38
14152,1/15/19 2:45,-14.984,32.864,40.60
14153,1/15/19 3:00,-14.746,33.337,40.92
14154,1/15/19 3:15,-14.471,33.873,41.28
14155,1/15/19 3:30,-14.667,34.121,41.65
14156,1/15/19 3:45,-14.905,34.097,41.79
14157,1/15/19 4:00,-14.549,33.655,41.11
14158,1/15/19 4:15,-13.811,33.43,40.41
14159,1/15/19 4:30,-13.505,33.131,39.91
14160,1/15/19 4:45,-13.239,32.072,38.68
14161,1/15/19 5:00,-12.975,31.099,37.53
14162,1/15/19 5:15,-12.676,30.459,36.70
14163,1/15/19 5:30,-12.454,29.87,35.97
14164,1/15/19 5:45,-12.306,29.517,35.52
14165,1/15/19 6:00,-12.123,29.411,35.29
14166,1/15/19 6:15,-12.602,29.796,35.99
14167,1/15/19 6:30,-13.05,29.938,36.42
14168,1/15/19 6:45,-13.505,30.261,37.04
14169,1/15/19 7:00,-13.772,31.024,37.98
14170,1/15/19 7:15,-13.811,31.685,38.66
14171,1/15/19 7:30,-13.734,31.874,38.80
14172,1/15/19 7:45,-13.888,31.497,38.52
14173,1/15/19 8:00,-14.667,31.603,39.14
14174,1/15/19 8:15,-14.786,31.893,39.50
14175,1/15/19 8:30,-14.589,31.731,39.21
14176,1/15/19 8:45,-15.024,31.87,39.64
14177,1/15/19 9:00,-15.064,31.806,39.60
14178,1/15/19 9:15,-15.305,31.963,39.91
14179,1/15/19 9:30,-14.628,31.728,39.24
14180,1/15/19 9:45,-14.12,30.931,38.11
14181,1/15/19 10:00,-14.004,30.215,37.32
14182,1/15/19 10:15,-14.042,29.726,36.85
14183,1/15/19 10:30,-13.734,29.876,36.80
14184,1/15/19 10:45,-13.657,29.457,36.33
14185,1/15/19 11:00,-13.926,29.646,36.70
14186,1/15/19 11:15,-14.159,28.621,35.82
14187,1/15/19 11:30,-14.197,27.641,34.87
14188,1/15/19 11:45,-14.471,26.853,34.26
14189,1/15/19 12:00,-14.826,26.149,33.79
14190,1/15/19 12:15,-15.669,25.805,33.99
14191,1/15/19 12:30,-16.451,25.161,33.85
14192,1/15/19 12:45,-16.912,24.726,33.72
14193,1/15/19 13:00,-17.338,24.448,33.72
14194,1/15/19 13:15,-17.64,24.18,33.65
14195,1/15/19 13:30,-18.208,23.922,33.76
14196,1/15/19 13:45,-18.787,23.725,33.94
14197,1/15/19 14:00,-20.026,23.448,34.46
14198,1/15/19 14:15,-21.223,23.115,34.91
14199,1/15/19 14:30,-22.016,23.056,35.37
14200,1/15/19 14:45,-22.626,23.132,35.84
14201,1/15/19 15:00,-23.462,23.311,36.56
14202,1/15/19 15:15,-24.214,23.435,37.17
14203,1/15/19 15:30,-24.765,23.693,37.79
14204,1/15/19 15:45,-25.27,24.014,38.44
14205,1/15/19 16:00,-25.101,24.327,38.64
14206,1/15/19 16:15,-24.765,24.953,39.05
14207,1/15/19 16:30,-24.269,25.471,39.25
14208,1/15/19 16:45,-24.105,25.784,39.45
14209,1/15/19 17:00,-24.16,25.869,39.57
14210,1/15/19 17:15,-23.997,25.852,39.45
14211,1/15/19 17:30,-23.674,25.999,39.39
14212,1/15/19 17:45,-23.356,26.145,39.33
14213,1/15/19 18:00,-22.989,26.295,39.24
14214,1/15/19 18:15,-22.575,26.389,39.06
14215,1/15/19 18:30,-22.422,26.342,38.92
14216,1/15/19 18:45,-22.833,26.068,38.91
14217,1/15/19 19:00,-22.937,25.88,38.79
14218,1/15/19 19:15,-23.462,25.717,38.97
14219,1/15/19 19:30,-24.051,25.579,39.21
14220,1/15/19 19:45,-24.433,26.949,40.83
14221,1/15/19 20:00,-24.105,29.2,42.87
14222,1/15/19 20:15,-23.728,31.734,45.16
14223,1/15/19 20:30,-23.145,33.662,46.71
14224,1/15/19 20:45,-22.729,34.927,47.70
14225,1/15/19 21:00,-22.218,36.025,48.47
14226,1/15/19 21:15,-21.716,36.949,49.06
14227,1/15/19 21:30,-21.37,37.508,49.40
14228,1/15/19 21:45,-21.716,37.382,49.50
14229,1/15/19 22:00,-22.524,36.858,49.50
14230,1/15/19 22:15,-22.678,36.379,49.12
14231,1/15/19 22:30,-22.885,36.357,49.23
14232,1/15/19 22:45,-22.937,36.495,49.40
14233,1/15/19 23:00,-22.781,37.088,49.90
14234,1/15/19 23:15,-22.016,37.722,50.03
14235,1/15/19 23:30,-21.077,38.607,50.31
14236,1/15/19 23:45,-20.499,39.25,50.57
14237,1/16/19 0:00,-19.7,39.517,50.32
14238,1/16/19 0:15,-18.922,39.408,49.71
14239,1/16/19 0:30,-18.208,38.971,48.81
14240,1/16/19 0:45,-17.338,38.577,47.85
14241,1/16/19 1:00,-16.828,38.286,47.22
14242,1/16/19 1:15,-16.367,36.844,45.48
14243,1/16/19 1:30,-15.791,35.461,43.73
14244,1/16/19 1:45,-15.305,34.175,42.12
14245,1/16/19 2:00,-14.707,33.161,40.72
14246,1/16/19 2:15,-14.353,32.235,39.56
14247,1/16/19 2:30,-14.197,31.588,38.82
14248,1/16/19 2:45,-13.772,30.873,37.82
14249,1/16/19 3:00,-13.811,30.415,37.39
14250,1/16/19 3:15,-13.888,30.286,37.31
14251,1/16/19 3:30,-13.811,30.172,37.15
14252,1/16/19 3:45,-14.236,29.709,36.96
14253,1/16/19 4:00,-14.589,29.313,36.80
14254,1/16/19 4:15,-14.786,29.113,36.72
14255,1/16/19 4:30,-15.064,29.058,36.85
14256,1/16/19 4:45,-15.224,29.286,37.18
14257,1/16/19 5:00,-15.224,29.528,37.42
14258,1/16/19 5:15,-15.144,29.596,37.44
14259,1/16/19 5:30,-15.709,29.696,37.91
14260,1/16/19 5:45,-15.832,30.017,38.31
14261,1/16/19 6:00,-16.078,30.447,38.90
14262,1/16/19 6:15,-16.037,30.812,39.24
14263,1/16/19 6:30,-16.284,31.299,39.88
14264,1/16/19 6:45,-16.367,31.68,40.32
14265,1/16/19 7:00,-16.409,31.976,40.64
14266,1/16/19 7:15,-16.367,32.159,40.80
14267,1/16/19 7:30,-16.618,32.195,41.00
14268,1/16/19 7:45,-15.791,32.096,40.36
14269,1/16/19 8:00,-15.587,31.936,40.07
14270,1/16/19 8:15,-15.305,31.783,39.73
14271,1/16/19 8:30,-14.51,31.498,38.93
14272,1/16/19 8:45,-14.236,30.89,38.14
14273,1/16/19 9:00,-13.657,30.247,37.12
14274,1/16/19 9:15,-13.315,30.066,36.72
14275,1/16/19 9:30,-13.201,29.559,36.14
14276,1/16/19 9:45,-12.9,28.609,34.99
14277,1/16/19 10:00,-13.543,27.758,34.56
14278,1/16/19 10:15,-14.042,26.766,33.89
14279,1/16/19 10:30,-14.51,26.083,33.51
14280,1/16/19 10:45,-14.589,25.585,33.07
14281,1/16/19 11:00,-15.547,25.447,33.55
14282,1/16/19 11:15,-16.037,25.132,33.56
14283,1/16/19 11:30,-17.424,25.053,34.38
14284,1/16/19 11:45,-18.967,25.205,35.53
